BeerID,Style,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod
51430,Standard American Beer,1,20.82,1.053,1.014,5.09,18.33,5.74,24.61,60,1.041,70,1.25,Specific Gravity,4
62895,Standard American Beer,1,18.93,1.051,1.016,4.61,30.91,5.76,24.61,60,1.039,75,1.5,Specific Gravity,4
64046,Standard American Beer,1,18.93,1.053,1.007,5.97,28.18,5.78,24.61,60,1.041,70,1.5,Specific Gravity,4
33786,Standard American Beer,1,18.93,1.05,1.013,4.87,28.48,5.82,24.61,60,1.039,50,1.5,Specific Gravity,4
41746,Standard American Beer,1,20.82,1.054,1.014,5.33,20.04,5.84,24.61,60,1.046,70,1.4,Specific Gravity,4
36785,Standard American Beer,1,20.82,1.058,1.014,5.77,58.44,6.11,24.61,60,1.049,70,1.5,Specific Gravity,4
66906,Standard American Beer,1,18.93,1.055,1.01,5.93,51.25,6.17,24.61,60,1.042,75,2,Specific Gravity,4
73626,Standard American Beer,1,20.82,1.074,1.019,7.32,71.78,6.19,24.61,70,1.063,55,1.5,Specific Gravity,4
45633,Standard American Beer,1,15.14,1.03,1.009,2.86,44.83,6.27,24.61,60,1.019,35,1.5,Specific Gravity,4
72137,Standard American Beer,1,20.82,1.061,1.012,6.49,67.69,6.31,24.61,60,1.019,35,N/A,Specific Gravity,1
71271,Standard American Beer,1,20.82,1.048,1.008,5.29,30.22,6.32,24.61,60,1.041,78,1.25,Specific Gravity,4
63771,Standard American Beer,1,20.82,1.073,1.025,6.23,48.72,6.33,24.61,60,1.061,85,1.5,Specific Gravity,4
48976,Standard American Beer,1,20.82,1.072,1.018,7.07,14.08,6.48,24.61,60,1.061,75,1.25,Specific Gravity,4
12606,Standard American Beer,1,20.82,1.058,1.012,6.02,19.1,6.51,24.61,60,1.049,80,1.5,Specific Gravity,4
53178,Standard American Beer,1,18.93,1.089,1.022,8.78,0,6.58,24.61,60,1.069,63,1.2,Specific Gravity,4
49087,Standard American Beer,1,18.93,1.064,1.018,6.07,33.19,6.88,24.61,60,1.049,63,1.2,Specific Gravity,4
60419,Standard American Beer,1,18.93,1.054,1.014,5.36,50.9,6.95,24.61,60,1.042,60,1.5,Specific Gravity,4
62135,Standard American Beer,1,18.93,1.075,1.02,7.29,33.29,6.98,24.61,60,1.058,68,1.5,Specific Gravity,4
11212,Standard American Beer,1,22.71,1.046,1.013,4.34,22.93,7.11,24.61,45,N/A,75,N/A,Specific Gravity,4
22169,Standard American Beer,1,18.93,1.057,1.011,5.95,19.64,7.13,24.61,60,1.044,70,1.25,Specific Gravity,4
66963,Standard American Beer,1,20.82,1.065,1.01,7.23,0,7.16,24.61,60,1.055,75,N/A,Specific Gravity,3
46158,Standard American Beer,1,20.82,1.037,1.009,3.61,37.57,7.26,24.61,60,1.031,35,N/A,Specific Gravity,1
15106,Standard American Beer,1,20.82,1.055,1.015,5.29,17.9,7.63,24.61,60,1.047,70,1.5,Specific Gravity,4
51274,Standard American Beer,1,18.93,1.066,1.016,6.48,154.06,7.65,24.61,70,1.051,52,1.5,Specific Gravity,4
20225,Standard American Beer,1,18.93,1.071,1.014,7.46,87.84,7.83,24.61,60,1.054,70,1.5,Specific Gravity,4
2403,Standard American Beer,1,20.82,1.058,1.014,5.71,40.74,7.87,24.61,60,1.049,70,N/A,Specific Gravity,3
64200,Standard American Beer,1,22.71,1.05,1.012,4.88,0,7.96,24.61,60,1.046,70,1.96,Specific Gravity,4
54939,Standard American Beer,1,18.93,1.053,1.008,5.82,28.85,8.03,24.61,60,1.041,50,1.5,Specific Gravity,4
5904,Standard American Beer,1,18.93,1.069,1.016,7.34,20.39,8.05,24.61,60,1.053,70,1.25,Specific Gravity,4
67722,Standard American Beer,1,20.82,1.052,1.013,5.14,15.02,8.21,24.61,60,1.044,70,1.5,Specific Gravity,4
18351,Standard American Beer,1,18.93,1.043,1.008,4.59,11.13,8.29,24.61,60,1.033,35,N/A,Specific Gravity,1
56556,Standard American Beer,1,17.79,1.035,1.009,3.41,35.29,8.43,24.61,60,1.025,35,1.75,Specific Gravity,4
49349,Standard American Beer,1,18.93,1.075,1.019,7.39,0,8.7,24.61,60,1.058,72,1.5,Specific Gravity,4
48627,Standard American Beer,1,20.82,1.081,1.02,7.93,34.35,8.75,24.61,60,1.068,35,1.25,Specific Gravity,4
5140,Standard American Beer,1,18.93,1.055,1.013,5.52,19.67,9.27,24.61,60,1.042,35,N/A,Specific Gravity,1
37973,Standard American Beer,1,20.82,1.049,1.012,4.79,51.2,9.72,24.61,60,1.041,35,N/A,Specific Gravity,1
12507,Standard American Beer,1,18.93,1.052,1.013,5.07,0,9.83,24.61,60,1.04,63,1.2,Specific Gravity,4
29521,Standard American Beer,1,20.82,1.053,1.015,4.93,24.77,9.84,24.61,60,1.045,70,1.5,Specific Gravity,4
59305,Standard American Beer,1,20.82,1.068,1.014,6.99,28.62,9.96,24.61,60,1.057,75,1.5,Specific Gravity,4
35256,Standard American Beer,1,20.82,1.054,1.013,5.41,23.16,10.03,24.61,60,1.046,75,1,Specific Gravity,4
56942,Standard American Beer,1,18.93,1.049,1.007,5.49,0,10.06,24.61,60,1.029,84,N/A,Specific Gravity,3
52981,Standard American Beer,1,20.82,1.049,1.014,4.66,36.09,10.26,24.61,60,1.042,70,1.5,Specific Gravity,4
49947,Standard American Beer,1,18.93,1.039,1.01,3.79,136.55,10.3,24.61,60,1.03,35,1.25,Specific Gravity,4
73400,Standard American Beer,1,20.82,1.069,1.015,7.21,23.26,11.17,24.61,60,1.059,75,1.25,Specific Gravity,4
37923,Standard American Beer,1,64.35,1.101,1.023,10.28,0,12.3,24.61,60,1.265,75,1.5,Specific Gravity,4
43627,Standard American Beer,1,19.87,1.058,1.014,5.81,43.44,13.78,24.61,60,1.047,70,1.25,Specific Gravity,4
55442,Standard American Beer,1,18.93,1.061,1.013,6.23,56.17,14.52,24.61,60,1.047,35,1.25,Specific Gravity,4
32501,Standard American Beer,1,20.82,1.045,1.008,4.86,0,16,24.61,60,1.038,65,1.4,Specific Gravity,4
23542,Standard American Beer,1,20.82,1.052,1.009,5.59,14.86,16.18,24.61,60,1.044,35,N/A,Specific Gravity,1
54493,Standard American Beer,1,18.17,1.062,1.015,6.25,71.05,16.76,24.61,60,1.046,60,1.5,Specific Gravity,4
56040,Standard American Beer,1,18.93,1.056,1.014,5.55,0,19.64,24.61,60,1.043,35,1.5,Specific Gravity,4
11229,Standard American Beer,1,20.82,1.053,1.013,5.34,63.69,19.66,24.61,60,1.045,65,1.25,Specific Gravity,4
51652,Standard American Beer,1,18.93,1.081,1.02,7.93,0,19.78,24.61,90,1.062,35,N/A,Specific Gravity,1
55915,Standard American Beer,1,20.82,1.068,1.016,6.79,20.83,19.92,24.61,60,1.057,70,1.5,Specific Gravity,4
73849,Standard American Beer,1,18.93,1.057,1.014,5.65,0,19.96,24.61,60,1.044,70,1.25,Specific Gravity,4
73422,Standard American Beer,1,20.82,1.05,1.013,4.82,0,28.49,24.61,60,1.042,75,1.33,Specific Gravity,4
37806,Standard American Beer,1,20.06,1.131,1.033,12.87,41.38,28.76,24.61,60,1.107,85,1.5,Specific Gravity,4
61056,Standard American Beer,1,19.87,1.061,1.012,6.4,0,32.17,24.61,60,1.049,70,1.25,Specific Gravity,4
60382,Standard American Beer,1,19.87,1.06,1.014,5.96,30.71,35.04,24.61,60,1.048,70,N/A,Specific Gravity,2
59152,Standard American Beer,1,20.82,1.081,1.02,8.02,56.57,35.96,24.61,60,1.069,70,1.5,Specific Gravity,4
73703,Standard American Beer,1,19.87,1.058,1.01,6.32,54.31,38.95,24.61,60,1.047,70,1.5,Specific Gravity,4
32473,Standard American Beer,1,18.93,1.061,1.015,6.02,0,41.52,24.61,60,1.047,75,1.5,Specific Gravity,4
38071,Standard American Beer,1,20.06,1.065,1.017,6.23,59.99,41.57,24.61,60,1.053,75,1.5,Specific Gravity,4
52663,Standard American Beer,1,18.93,1.099,1.023,9.87,131.96,41.91,24.61,60,1.076,75,1.3,Specific Gravity,4
73581,Standard American Beer,1,20.82,1.07,1.017,6.86,0,43.8,24.61,60,1.059,72,1.5,Specific Gravity,4
60238,Standard American Beer,1,18.93,1.091,1.022,9.14,59.67,47.16,24.61,60,1.07,65,1.5,Specific Gravity,4
58409,Standard American Beer,1,20.5,1.053,1.009,5.84,19.07,4.3,24.5,60,1.045,72,3.5,Specific Gravity,4
23885,Standard American Beer,1,21,1.051,1.01,5.41,23.39,5.24,24.5,90,1.044,75,3,Specific Gravity,4
63531,Standard American Beer,1,19,1.07,1.017,6.85,63.9,5.66,24.5,60,1.054,73,3,Specific Gravity,4
58627,Standard American Beer,1,23,1.051,1.016,4.57,33.8,9.43,24.5,60,1.047,75,3,Specific Gravity,4
28914,Standard American Beer,1,20.82,1.043,1.007,4.71,20.4,3.06,24.23,60,1.037,79.5,1.25,Specific Gravity,4
65294,Standard American Beer,1,18.93,1.049,1.009,5.24,24.32,3.73,24.23,60,1.038,72,1.76,Specific Gravity,4
38896,Standard American Beer,1,20.82,1.055038224,1.013023359,5.51,37.77,4.12,24.23,60,11.7,70,1.25,Plato,4
27448,Standard American Beer,1,20.82,1.05,1.012,5.05,28.33,5.54,24.23,60,1.043,72,1.6,Specific Gravity,4
47195,Standard American Beer,1,24.15,1.041,1.01,4.07,0,2.61,24.13,0,1.041,77,1.5,Specific Gravity,4
26909,Standard American Beer,1,18.93,1.055,1.012,5.53,18.55,4.63,24.11,60,1.043,70,1.25,Specific Gravity,4
72764,Standard American Beer,1,18.93,1.048,1.009,5.2,32.31,5.56,24.11,60,1.038,75,1.33,Specific Gravity,4
38489,Standard American Beer,1,18.93,1.039,1.009,3.93,30.01,6.39,24.11,90,1.03,55,1.33,Specific Gravity,4
53911,Standard American Beer,1,20.82,1.056,1.014,5.48,0,4.3,24.04,60,1.048,75,1.5,Specific Gravity,4
53357,Standard American Beer,1,23,1.039,1.007,4.18,0,2.89,24,60,1.037,35,N/A,Specific Gravity,1
19108,Standard American Beer,1,20,1.041,1.006,4.6,19.27,3.01,24,60,1.034,70,N/A,Specific Gravity,4
73678,Standard American Beer,1,20,1.052,1.013,5.09,29.83,3.19,24,60,1.043,80,3,Specific Gravity,4
51462,Standard American Beer,1,21.7,1.049,1.011,4.99,19.05,3.22,24,60,1.044,71,3,Specific Gravity,4
37753,Standard American Beer,1,20,1.086,1.007,10.4,0,3.63,24,60,1.072,70,3,Specific Gravity,4
36229,Standard American Beer,1,21,1.054,1.014,5.36,0,3.72,24,60,1.048,70,3,Specific Gravity,4
70852,Standard American Beer,1,20,1.051,1.013,5.09,13.77,4.16,24,90,1.043,65,3,Specific Gravity,4
63168,Standard American Beer,1,20,1.045,1.008,4.91,53.39,4.65,24,60,1.038,70,3,Specific Gravity,4
42943,Standard American Beer,1,20,1.046,1.01,4.7,22.72,4.66,24,90,1.039,60,N/A,Specific Gravity,3
44468,Standard American Beer,1,20,1.048,1.007,5.36,15.99,4.67,24,60,1.04,70,3,Specific Gravity,4
54188,Standard American Beer,1,22,1.049,1.009,5.29,0,4.98,24,15,1.045,70,3,Specific Gravity,4
30208,Standard American Beer,1,23,1.047,1.009,5.01,40.34,4.99,24,60,1.045,65,2.3,Specific Gravity,4
67570,Standard American Beer,1,20,1.047,1.006,5.32,21.44,5.84,24,60,1.039,60,N/A,Specific Gravity,3
20276,Standard American Beer,1,21,1.052,1.009,5.71,24.03,6.29,24,70,1.046,69,N/A,Specific Gravity,3
46318,Standard American Beer,1,20.5,1.057,1.011,6.03,82.08,6.61,24,80,1.048,82,3,Specific Gravity,4
34686,Standard American Beer,1,19,1.05,1.01,5.32,30.1,6.83,24,60,1.04,60,N/A,Specific Gravity,4
52634,Standard American Beer,1,18.5,1.07,1.011,7.74,57.14,7.7,24,60,1.054,70,3,Specific Gravity,4
57217,Standard American Beer,1,24,1.041,1.007,4.51,46,7.77,24,60,1.041,59,N/A,Specific Gravity,3
72822,Standard American Beer,1,20,1.062,1.016,6.04,76.31,8.52,24,60,1.052,70,N/A,Specific Gravity,3
73555,Standard American Beer,1,22,1.048,1.008,5.35,81.48,9.31,24,60,1.044,35,N/A,Specific Gravity,2
22194,Standard American Beer,1,21,1.054,1.011,5.7,9.7,10.57,24,60,1.048,75,8.3,Specific Gravity,4
57517,Standard American Beer,1,28,1.063,1.016,6.16,65.15,11.49,24,60,1.073,70,3,Specific Gravity,4
41353,Standard American Beer,1,18,1.047,1.011,4.71,59.01,15.56,24,60,1.035,35,2,Specific Gravity,4
73736,Standard American Beer,1,21,1.039,1.009,3.97,26.1,19.74,24,60,1.034,75,3,Specific Gravity,4
19572,Standard American Beer,1,18.93,1.051,1.01,5.47,23.82,3.86,23.96,60,1.041,63,1.2,Specific Gravity,4
38953,Standard American Beer,1,18.93,1.054,1.013,5.4,17.23,3.73,23.85,60,1.043,60,1.4,Specific Gravity,4
22188,Standard American Beer,1,19.87,1.042,1.01,4.25,19.79,8.92,23.85,60,1.035,60,N/A,Specific Gravity,3
9375,Standard American Beer,1,18.93,1.048,1.008,5.16,20.04,4.62,23.81,60,1.038,63,1.2,Specific Gravity,4
35248,Standard American Beer,1,20.82,1.044,1.009,4.68,10.54,3.16,23.66,30,1.039,65,N/A,Specific Gravity,3
53721,Standard American Beer,1,20.82,1.053,1.013,5.3,39.12,4.03,23.66,60,1.047,63.1,N/A,Specific Gravity,3
14277,Standard American Beer,1,19.87,1.052,1.011,5.45,18.77,4.2,23.66,60,1.044,70,N/A,Specific Gravity,4
25680,Standard American Beer,1,20.82,1.065,1.016,6.44,47.38,4.65,23.66,60,1.058,60,N/A,Specific Gravity,3
42309,Standard American Beer,1,20.82,1.066,1.017,6.5,0,4.85,23.66,60,1.058,82,1.5,Specific Gravity,4
15977,Standard American Beer,1,20.82,1.062,1.015,6.15,26.73,5.34,23.66,60,1.054,66,1.25,Specific Gravity,4
61668,Standard American Beer,1,18.93,1.049,1.009,5.25,23.54,6.08,23.66,60,1.039,70,1.5,Specific Gravity,4
388,Standard American Beer,1,18.93,1.052,1.011,5.38,27.92,6.1,23.66,75,1.042,63,1.25,Specific Gravity,4
38786,Standard American Beer,1,18.93,1.054,1.011,5.61,13.73,6.13,23.66,60,1.043,35,N/A,Specific Gravity,1
35451,Standard American Beer,1,19.87,1.049,1.01,5.12,56.08,7.2,23.66,60,1.041,70,1.25,Specific Gravity,4
42447,Standard American Beer,1,18.93,1.042,1.008,4.47,30.97,8.2,23.66,60,1.034,35,N/A,Specific Gravity,1
68085,Standard American Beer,1,18.93,1.042,1.01,4.1,4.33,11.03,23.66,60,1.033,50,N/A,Specific Gravity,3
72213,Standard American Beer,1,20,1.06,1.015,5.95,30.31,5.17,23.5,60,1.051,75,3,Specific Gravity,4
57838,Standard American Beer,1,19,1.043,1.006,4.84,26.01,5.73,23.5,60,1.032,75,3,Specific Gravity,4
68904,Standard American Beer,1,20,1.039,1.008,4.06,9.68,10.72,23.5,60,1.033,70,3,Specific Gravity,4
28935,Standard American Beer,1,18.93,1.055,1.012,5.59,20.2,2.77,23.47,90,1.044,80,1.5,Specific Gravity,4
15604,Standard American Beer,1,20.82,1.044157893,1.009352485,4.57,45.84,3.51,23.47,60,9.8,70,1.25,Plato,4
36571,Standard American Beer,1,18.93,1.062,1.011,6.58,30.71,5.79,23.47,60,1.05,70,N/A,Specific Gravity,3
41107,Standard American Beer,1,22.71,1.071,1.018,6.93,25.39,16.86,23.47,60,1.068,75,1.6,Specific Gravity,4
35703,Standard American Beer,1,18.93,1.054,1.013,5.39,0,30.56,23.47,60,1.043,75,1.4,Specific Gravity,4
65713,Standard American Beer,1,18.9,1.038,1.009,3.7,39.79,2.54,23.1,60,1.031,65,2.9,Specific Gravity,4
45360,Standard American Beer,1,20.82,1.045,1.007,5.06,23.14,2.49,23.09,60,1.041,75,N/A,Specific Gravity,4
71218,Standard American Beer,1,18.93,1.051,1.013,4.97,29.34,3.44,23.09,60,1.041,65,1.25,Specific Gravity,4
49372,Standard American Beer,1,18.93,1.045,1.006,5.15,29.7,3.69,23.09,60,1.037,65,1.5,Specific Gravity,4
54773,Standard American Beer,1,18.93,1.056,1.014,5.51,16.46,6.62,23.09,60,1.046,65,1.25,Specific Gravity,4
40426,Standard American Beer,1,18.93,1.094,1.024,9.27,56.9,50,23.09,60,1.077,65,1.25,Specific Gravity,4
52719,Standard American Beer,1,21,1.038,1.006,4.16,9.45,2.38,23,30,1.035,80,3,Specific Gravity,4
58303,Standard American Beer,1,21,1.048,1.01,5,17.49,2.87,23,30,1.043,75,N/A,Specific Gravity,3
59112,Standard American Beer,1,20,1.043,1.011,4.26,0,2.93,23,60,1.038,70,3,Specific Gravity,4
33984,Standard American Beer,1,20,1.042,1.008,4.59,20.46,3.13,23,60,1.037,60,N/A,Specific Gravity,3
48942,Standard American Beer,1,20,1.05,1.009,5.29,57.09,3.33,23,60,1.043,75,3,Specific Gravity,4
44503,Standard American Beer,1,23,1.046,1.009,4.94,21.31,3.61,23,60,1.046,35,N/A,Specific Gravity,1
12178,Standard American Beer,1,19,1.052,1.012,5.27,24.05,3.65,23,60,1.043,70,3.1,Specific Gravity,4
41418,Standard American Beer,1,17,1.052,1.009,5.71,58.69,3.7,23,60,1.039,72,2.9,Specific Gravity,4
26145,Standard American Beer,1,19,1.05,1.015,4.56,43.24,3.82,23,90,1.041,70,7,Specific Gravity,4
48809,Standard American Beer,1,20,1.049,1.011,5,28.78,3.82,23,60,1.043,75,2,Specific Gravity,4
68658,Standard American Beer,1,19.5,1.043,1.01,4.36,23.19,3.96,23,60,1.037,70,4,Specific Gravity,4
43325,Standard American Beer,1,23,1.05,1.013,4.95,40.13,4.09,23,60,1.05,35,N/A,Specific Gravity,1
40727,Standard American Beer,1,26,1.049,1.009,5.17,32.49,4.09,23,60,1.055,78,3,Specific Gravity,4
42633,Standard American Beer,1,20,1.053,1.01,5.69,41.56,4.21,23,60,1.047,70,3,Specific Gravity,4
65871,Standard American Beer,1,18,1.047,1.012,4.6,37.59,4.52,23,60,1.037,65,3,Specific Gravity,4
55929,Standard American Beer,1,20,1.053,1.01,5.53,0,5.24,23,60,1.046,80,3,Specific Gravity,4
31923,Standard American Beer,1,21,1.058,1.014,5.69,39.72,5.36,23,60,1.053,77,3,Specific Gravity,4
35491,Standard American Beer,1,19,1.056,1.011,5.96,32.08,5.76,23,60,1.046,70,3,Specific Gravity,4
72550,Standard American Beer,1,19,1.066,1.02,6,84.01,6.68,23,60,1.054,73,2.9,Specific Gravity,4
58374,Standard American Beer,1,21,1.046,1.012,4.5,33.87,8.17,23,60,1.042,52,2.5,Specific Gravity,4
53483,Standard American Beer,1,18,1.052,1.009,5.62,28.39,10.64,23,60,1.04,70,4,Specific Gravity,4
31554,Standard American Beer,1,21,1.048,1.009,5.16,29.46,11.42,23,60,1.044,70,3.1,Specific Gravity,4
56605,Standard American Beer,1,20,1.023,1.005,2.33,0,19.89,23,60,1.02,70,N/A,Specific Gravity,3
61584,Standard American Beer,1,21,1.049,1.012,4.8,27.66,20.1,23,60,1.045,35,N/A,Specific Gravity,1
71831,Standard American Beer,1,19,1.033,1.008,3.18,27.85,23.25,23,60,1.027,77,1.5,Specific Gravity,4
29577,Standard American Beer,1,20,1.105,1.028,10.01,90.83,50,23,60,1.091,70,N/A,Specific Gravity,3
71207,Standard American Beer,1,19,1.113,1.028,11.16,69.18,50,23,60,1.094,70,N/A,Specific Gravity,3
15240,Standard American Beer,1,18.93,1.054,1.015,5.07,13.28,7.17,22.86,60,1.044,75,1.75,Specific Gravity,4
43862,Standard American Beer,1,15.14,1.006,1.001,0.55,0,0.86,22.71,60,1.004,60,N/A,Specific Gravity,3
37512,Standard American Beer,1,18.93,1.069,1.017,6.79,105.72,1.22,22.71,60,1.057,35,N/A,Specific Gravity,1
36296,Standard American Beer,1,15.14,1.006,1.001,0.56,0,1.43,22.71,60,1.004,60,N/A,Specific Gravity,3
31347,Standard American Beer,1,18.93,1.04,1.009,4.02,14.11,2.29,22.71,55,1.033,35,N/A,Specific Gravity,1
60602,Standard American Beer,1,39.75,1.04,1.007,4.36,1.62,2.32,22.71,60,1.07,35,N/A,Specific Gravity,1
24735,Standard American Beer,1,20.82,1.042,1.006,4.73,14.69,2.33,22.71,60,1.038,70,1.5,Specific Gravity,4
24094,Standard American Beer,1,19.87,1.04,1.009,4.06,15.16,2.39,22.71,90,1.031,85,N/A,Specific Gravity,4
66496,Standard American Beer,1,18.93,1.04,1.006,4.41,10.39,2.4,22.71,60,1.033,75,2.5,Specific Gravity,4
49963,Standard American Beer,1,18.93,1.045,1.007,5,21.01,2.58,22.71,60,1.037,35,N/A,Specific Gravity,1
7852,Standard American Beer,1,18.93,1.05,1.011,5.21,15.86,2.64,22.71,45,1.042,35,N/A,Specific Gravity,1
42884,Standard American Beer,1,18.93,1.05,1.013,4.96,20.78,2.72,22.71,60,1.042,35,N/A,Specific Gravity,1
37219,Standard American Beer,1,18.93,1.039,1.011,3.72,7.05,2.75,22.71,60,1.033,70,1.1,Specific Gravity,4
61091,Standard American Beer,1,20.82,1.035,1.004,4.02,18.85,2.82,22.71,60,1.032,35,N/A,Specific Gravity,1
18724,Standard American Beer,1,15.14,1.051,1.009,5.52,19.39,2.86,22.71,90,1.034,70,N/A,Specific Gravity,3
62971,Standard American Beer,1,18.93,1.043,1.01,4.38,14.67,2.89,22.71,60,1.036,73,2,Specific Gravity,4
73634,Standard American Beer,1,18.93,1.143,1.022,15.88,0,2.9,22.71,20,1.119,80,2,Specific Gravity,4
11699,Standard American Beer,1,15.14,1.053,1.018,4.56,23.46,2.91,22.71,60,1.026,70,N/A,Specific Gravity,2
41928,Standard American Beer,1,18.93,1.053,1.013,5.23,7.39,2.96,22.71,60,1.044,70,1.25,Specific Gravity,4
31250,Standard American Beer,1,20.82,1.048,1.011,4.79,45.43,2.97,22.71,30,1.022,35,N/A,Specific Gravity,1
43106,Standard American Beer,1,18.93,1.04,1.01,3.89,0,3,22.71,60,1.033,70,1.5,Specific Gravity,4
24072,Standard American Beer,1,18.93,1.06,1.02,5.28,24.43,3.06,22.71,60,1.05,80,N/A,Specific Gravity,2
61846,Standard American Beer,1,18.93,1.044,1.01,4.37,26.6,3.08,22.71,60,1.036,73,1.5,Specific Gravity,4
32857,Standard American Beer,1,18.93,1.061,1.016,5.88,36.55,3.1,22.71,60,1.05,35,N/A,Specific Gravity,1
12195,Standard American Beer,1,18.93,1.046,1.01,4.78,28.25,3.1,22.71,60,1.039,65,1.33,Specific Gravity,4
13592,Standard American Beer,1,18.93,1.048,1.014,4.54,10.93,3.11,22.71,60,1.04,65,1.1,Specific Gravity,4
66650,Standard American Beer,1,20.82,1.042,1.009,4.41,19.09,3.13,22.71,60,1.039,70,N/A,Specific Gravity,3
32734,Standard American Beer,1,20.82,1.055,1.009,5.99,20.8,3.29,22.71,60,1.051,70,1.22,Specific Gravity,4
72540,Standard American Beer,1,18.93,1.052,1.012,5.33,4.31,3.46,22.71,60,1.044,35,N/A,Specific Gravity,1
60693,Standard American Beer,1,17.41,1.049,1.012,4.93,15.66,3.48,22.71,60,1.038,70,N/A,Specific Gravity,3
37608,Standard American Beer,1,18.93,1.05,1.012,4.99,166.92,3.49,22.71,60,1.041,70,1.5,Specific Gravity,4
33840,Standard American Beer,1,20.82,1.042,1.01,4.19,15.51,3.59,22.71,60,1.039,35,N/A,Specific Gravity,1
67935,Standard American Beer,1,18.93,1.052,1.012,5.27,0,3.59,22.71,60,1.043,70,1.5,Specific Gravity,4
13225,Standard American Beer,1,18.93,1.05,1.012,4.92,15.64,3.76,22.71,60,1.042,72,1.5,Specific Gravity,4
53380,Standard American Beer,1,17.03,1.058,1.01,6.21,41.35,3.86,22.71,60,1.043,70,N/A,Specific Gravity,3
11344,Standard American Beer,1,18.93,1.05,1.009,5.37,0,3.86,22.71,60,N/A,75,N/A,Specific Gravity,4
33251,Standard American Beer,1,18.93,1.065,1.017,6.29,35.91,3.86,22.71,90,1.054,75,1.25,Specific Gravity,4
55334,Standard American Beer,1,18.93,1.054,1.01,5.72,25.5,3.89,22.71,20,1.045,70,1.25,Specific Gravity,4
23419,Standard American Beer,1,18.93,1.046,1.013,4.36,24.41,3.91,22.71,60,1.038,70,N/A,Specific Gravity,3
12078,Standard American Beer,1,18.93,1.051,1.012,5.21,22.51,3.93,22.71,60,1.043,35,N/A,Specific Gravity,1
38623,Standard American Beer,1,18.93,1.05,1.008,5.44,18.45,3.96,22.71,60,1.042,75,1.25,Specific Gravity,4
50665,Standard American Beer,1,18.93,1.052,1.01,5.54,23.72,3.99,22.71,60,1.044,75,1.25,Specific Gravity,4
29008,Standard American Beer,1,19.87,1.047,1.011,4.7,11.29,4.01,22.71,60,1.041,65,N/A,Specific Gravity,3
52841,Standard American Beer,1,18.93,1.048,1.01,5,13.14,4.01,22.71,60,1.04,70,1.5,Specific Gravity,4
50133,Standard American Beer,1,18.93,1.055,1.014,5.45,23.34,4.1,22.71,60,1.046,35,N/A,Specific Gravity,1
29558,Standard American Beer,1,18.93,1.053,1.012,5.43,18.46,4.16,22.71,60,1.044,65,1.25,Specific Gravity,4
30590,Standard American Beer,1,18.93,1.049,1.009,5.32,22.16,4.25,22.71,60,1.041,70,1.5,Specific Gravity,4
55051,Standard American Beer,1,22.71,1.049,1.009,5.2,31.56,4.26,22.71,60,1.049,35,N/A,Specific Gravity,1
64407,Standard American Beer,1,18.93,1.052,1.01,5.51,18.89,4.29,22.71,60,1.043,75,1.5,Specific Gravity,4
14419,Standard American Beer,1,18.93,1.05,1.011,5.19,24.74,4.41,22.71,60,1.042,75,1.5,Specific Gravity,4
